StarID	Hip	ProperName	RA	Dec	Mag
1754	2484	 	0.52571132	-62.95808549	4.36
1755	2487	 	0.525932	-62.96544985	4.53
1758	2490		0.52669136	16.02101606	6.89
1759	2491		0.52704427	9.16121584	6.99
1762	2496		0.52798329	-1.79363321	7.07
1763	2497	 	0.52811415	52.83955844	5.59
1764	2498		0.52819795	12.91388642	7.25
1766	2502		0.52873315	19.4820905	7.44
1768	2505	 	0.52953275	54.52232473	4.74
1769	2507		0.52981247	45.92637299	7.48
1773	2512		0.53084984	18.10554887	7.22
1775	2517		0.53191129	19.64295811	6.87
1784	2527		0.53463083	-18.22193008	7.07
1787	2533		0.53558453	-5.17864035	8.54
1789	2537		0.53649505	53.81511065	6.94
1790	2539		0.53723448	34.99394306	6.74
1791	2540	 	0.53742657	-63.09101331	9.61
1794	2543		0.53938388	58.33864189	7.1
1796	2544		0.53947017	-24.64626669	7.32
1798	2548	 	0.53993193	6.95545461	5.69
1800	2553	 	0.54077398	43.49481723	6.69
1801	2552	 	0.54078107	67.23621544	10.38
1803	2557		0.5416704	51.728262	6.94
1806	2560		0.54220094	18.79507188	6.79
1811	2565	 	0.54293522	27.58077717	6.68
1813	2568	 	0.54316689	20.29443334	5.38
1814	2572		0.54427505	-25.35958222	6.72
1815	2573		0.54429601	23.19336931	6.84
1817	2576		0.54533695	38.84382562	6.9
1819	2578	 	0.5454984	-63.03137868	5.75
1822	2581		0.5465154	54.12003466	6.91
1823	2583	 	0.54696939	28.28022584	6.26
1831	2595		0.54883083	16.16716854	6.9
1833	2599	 	0.54999626	62.93178781	4.17
1836	2604		0.55147457	42.00110936	10.94
1840	2611	 	0.55286764	54.89508062	5.93
1841	2612		0.55313925	-3.84786179	7.36
1842	2616		0.55328444	-46.95177605	7.47
1850	2628	 	0.55533434	70.98184763	6.41
1851	2629	 	0.55645149	-71.26621472	6.11
1855	2641		0.55809592	-0.60875174	7.18
1856	2642		0.55825049	-55.32833837	7.21
1858	2645		0.55899258	-38.11333796	7.27
1862	2649		0.56009666	-26.09180422	7.29
1870	2661	 	0.56140586	-29.55820696	5.55
1872	2663		0.56218028	-35.00082229	6.41
1874	2665		0.56333193	-39.92461562	7.42
1881	2677		0.56506537	3.31990802	7.47
1892	2695		0.56965482	10.29958061	6.76
1897	2701		0.57205886	-42.43128561	6.88
1901	2707	 	0.5735795	66.75035211	6.47
1902	2708		0.57365012	-45.42586849	6.8
1903	2710		0.57422591	-6.50369569	6.9
1904	2711	 	0.5743375	-52.37318294	5.57
1905	2712	 	0.574824	47.91539661	7.37
1906	2713		0.57493177	-4.54653967	7.02
1910	2719		0.57705701	67.51646962	7.36
1912	2723		0.57788207	-37.99600207	7.42
1914	2725		0.57974315	26.06594227	9.48
1916	2729		0.58085882	-61.91601812	9.56
1921	2734	 	0.58205772	13.37126922	6.39
1923	2736		0.5826281	4.38188851	8.97
1926	2742		0.5836112	42.69495016	8.02
1927	2743		0.58379186	-63.6938281	8.55
1934	2753		0.58600869	36.83227188	6.58
1935	2756		0.5864779	62.98938435	7.26
1939	2760		0.58714522	51.83850877	7.37
1940	2762	 	0.58740026	-3.59275785	5.65
1955	2782		0.59140551	54.20349001	6.95
1958	2787	 	0.5924305	-0.50545908	5.94
1960	2789	 	0.59258772	-54.82174811	6.04
1961	2790		0.59282432	-39.7458899	7.45
1965	2795		0.59313688	53.48890665	7.27
1966	2796		0.59365906	67.92595909	6.92
1967	2797		0.59388655	79.25914588	9.31
1971	2802	 	0.59475968	-48.00066027	5.51
1978	2814		0.59685956	49.02115007	6.89
1979	2815		0.59726115	16.56977927	7.32
1985	2824		0.59783352	29.23785059	8.37
1987	2828		0.59805712	12.59740149	11.26
1989	2832	 	0.59857812	13.20750244	6.32
1993	2839		0.60003029	-9.51421249	11.21
1994	2841		0.60022197	-59.71719483	6.91
1995	2843		0.60047824	-5.57045671	6.72
1997	2846	 	0.60088764	-14.97289122	6.45
2000	2848	 	0.60112874	-49.12780855	8.37
2002	2851		0.60184465	38.25199607	7.08
2003	2852	 	0.60191737	-22.84221094	6.06
2005	2854	 	0.60230209	54.16845384	5.08
2006	2856		0.60272004	24.02543793	7.23
2013	2865	 	0.60558009	27.25479152	6.51
2014	2866		0.60561874	44.6389053	7.31
2022	2876	 	0.60759498	60.32621728	5.78
2031	2889	 	0.6104425	-65.12442483	6.43
2032	2888	 	0.61045359	-49.13200111	6.79
2041	2900	 	0.61290861	44.48850971	5.14
2042	2901		0.61293053	54.95739709	6.77
2044	2903	 	0.61314215	15.23175994	5.89
2046	2907		0.613788	-76.30957103	6.72
2050	2912	 	0.61467749	33.71935227	4.34
2056	2920	 	0.61618528	53.89693161	3.69
2057	2922		0.61710054	55.21726126	7.43
2059	2926	 	0.61866706	24.01424837	6.18
2066	2935		0.62120595	58.0162197	7.39
2067	2936		0.62161156	11.43659254	7.04
2068	2937	 	0.62171552	-54.3938098	6.4
2072	2941	 	0.62216307	-24.76722545	6.23
2073	2942	 	0.62256277	35.39951013	5.45
2074	2944		0.62281171	-37.28798048	6.99
2077	2948		0.62400332	40.33238095	6.85
2080	2954	 	0.62512179	3.13549746	6.43
2092	2965		0.62797037	21.09977614	6.84
2094	2968		0.62935667	72.89485477	6.96
2104	2981		0.63247107	47.40791719	7.53
2113	2994		0.63460192	-0.50350326	6.64
2115	2997		0.63509436	-41.59224002	7.23
2118	3001		0.63560632	-66.04294098	7.37
2121	3006		0.63742018	84.67502086	7.11
2122	3008	 	0.63760053	52.33242473	10.48
2124	3010		0.63834669	-73.96249617	7.43
2131	3020		0.64094164	-45.90145517	7.41
2133	3025		0.64217583	-20.29659798	6.73
2135	3028		0.64254799	-12.17262517	9.21
2137	3030		0.64262384	60.32478527	6.77
2138	3031	 	0.64263868	29.312369	4.34
2141	3035		0.64337829	-23.59913798	7.11
2145	3042	 	0.64462687	-73.13763182	6.87
2148	3045		0.64489012	46.95682893	6.72
2155	3053		0.64602265	-85.41237038	7.74
2157	3056		0.64687399	-25.10776606	6.43
2158	3058		0.64701417	59.82616136	6.72
2168	3070		0.64930789	26.32380637	6.92
2177	3083	 	0.65274638	49.35459528	5.45
2178	3084		0.65312228	-57.96778762	6.81
2179	3086		0.65355763	3.13320203	7.34
2183	3092	 	0.65544371	30.86122579	3.27
2184	3093	 	0.6561374	21.2513739	5.85
2197	3114		0.66059733	-85.70084431	6.81
2199	3119		0.66128067	11.53230972	7.43
2201	3121		0.66162659	10.65428197	10.5
2202	3122		0.66212324	-11.15047993	6.83
2204	3125		0.66233191	-26.46595942	10.22
2208	3132	 	0.66326523	82.4935747	6.38
2210	3137	 	0.66442077	-44.79633326	6
2212	3138	 	0.66543164	21.4385644	5.36
2215	3142	 	0.66599768	-33.96118617	6.68
2216	3143	 	0.66623068	-44.25267874	11.4
2217	3145		0.66652033	76.87117021	6.73
2232	3165		0.6721605	24.0538817	7.21
2233	3166		0.67222449	59.46431559	7.04
2235	3169		0.67342707	-7.65641664	7.43
2236	3170	 	0.67351556	-59.45568115	5.9
2237	3171		0.6735575	59.51381621	7.26
2238	3172		0.67378741	70.70827316	7.3
2240	3175	 	0.67459915	-16.51659767	6.49
2242	3178		0.67506662	-55.51153487	7.49
2243	3179	Shedir	0.67510756	56.53740928	2.24
2249	3185	 	0.67566772	-23.80399309	6.15
2250	3188		0.67592445	-29.42087891	6.75
2254	3193	 	0.6784392	-4.35180551	5.9
2255	3195		0.6788265	-49.59175247	8.78
2259	3203		0.67985617	-7.23238377	7.02
2261	3206	 	0.68027721	40.18879925	7.36
2264	3210		0.68096321	-53.20980159	7.37
2273	3225		0.68311413	21.02047943	7.05
2274	3227		0.68483011	57.17155492	7.44
2276	3231	 	0.68533204	39.45867141	5.3
2277	3232		0.68546454	19.25461642	9.92
2280	3236		0.68665185	9.35530818	6.52
2282	3240		0.68687339	52.19773368	6.74
2283	3243	 	0.68755373	-52.31720615	12.25
2285	3245	 	0.68877111	-46.08500934	4.59
2288	3249		0.6900617	-13.17231358	10.67
2295	3261	 	0.69186585	-33.62495401	10.6
2299	3266		0.69290866	-25.19645782	6.55
2300	3267		0.69292165	65.86836175	6.95
2301	3269	 	0.69332646	24.62906534	6.06
2309	3277	 	0.69619497	-56.50145475	5.72
2317	3288		0.69930249	-43.1248141	7.06
2318	3289		0.69938754	59.91471055	7.42
2321	3293		0.7003982	40.6884102	7.03
2324	3299	 	0.70095437	66.14761311	5.83
2325	3300	 	0.70107895	50.51254151	4.8
2334	3316		0.70403012	-11.80479985	6.78
2337	3324		0.70607064	43.93744053	7.33
2341	3330	 	0.70786031	-65.46813002	5.38
2342	3331		0.7080414	27.6429368	7.2
2344	3334	 	0.70861371	58.75343124	6.18
2347	3337		0.70924681	-54.11961581	9.1
2350	3340		0.7097094	-54.11737187	8.45
2353	3344		0.71042551	-36.02218358	7.07
2355	3346		0.71055394	52.33716162	6.94
2357	3348		0.71111354	71.36590704	7.22
2360	3351		0.71147852	-65.60848571	7.01
2361	3352	 	0.7115666	-60.26268184	5.99
2363	3356	 	0.71191387	-38.46346745	6.05
2367	3360		0.71322751	30.10266422	7.37
2368	3362	 	0.71335052	35.54860264	10.52
2370	3365		0.71360782	45.92956081	7.06
2371	3367		0.71390747	64.29128139	7.28
2373	3369		0.71409978	-9.92163939	6.63
2375	3371		0.71465846	16.66266875	6.56
2378	3378		0.71569614	22.65957407	11.55
2382	3385		0.71716546	-3.85626787	7.22
2386	3391		0.72015538	-37.98235299	7.88
2391	3397		0.72152019	-45.18134654	6.98
2392	3402		0.72189767	-6.33680517	7.42
2395	3405	 	0.72256778	-57.46309763	4.36
2402	3414	 	0.72446964	47.02463657	4.95
2404	3418	 	0.72583393	33.8454328	8.73
2405	3419	Diphda	0.7264523	-17.9866841	2.04
2409	3428	 	0.72815699	23.88575655	10.97
2413	3436	 	0.73058015	-12.01130744	6.01
2414	3438		0.73118443	33.31068398	6.92
2417	3444		0.73315918	49.07044176	7.1
2418	3445		0.73416851	70.82348009	6.75
2422	3454		0.73644603	46.23561757	7.49
2423	3455	 	0.73650151	-10.60927365	4.77
2424	3456	 	0.73664316	-38.42197898	5.9
2427	3459		0.73732303	-49.38589162	6.86
2437	3478	 	0.7406184	47.863963	5.66
2438	3479	 	0.74067943	-26.51604473	7.79
2442	3489	 	0.74208985	-62.49760602	6.06
2443	3490		0.74315202	-78.08217284	6.61
2445	3493	 	0.74360634	-18.94716716	10.78
2446	3494		0.74366108	40.67939958	7.18
2448	3497	 	0.74417897	-65.64771794	6.54
2451	3504	 	0.74541725	48.28438262	4.48
2452	3505	 	0.74567703	-22.00633247	5.23
2454	3509		0.74660388	67.15832122	6.9
2458	3517		0.74850839	-63.1965263	6.94
2460	3521	 	0.74920103	-42.67632489	5.94
2464	3526		0.74987659	-12.14430859	7.24
2465	3527	 	0.74992237	-53.71490037	6.15
2467	3532		0.75066669	62.52860937	6.62
2468	3533	 	0.75103938	75.93802855	7.19
2470	3535	 	0.75136749	1.78691411	8.01
2474	3540		0.75300149	0.25340728	7.01
2475	3541		0.75356331	23.59080507	7.4
2478	3544	 	0.75477874	55.2214087	5.41
2484	3551		0.7560203	16.98439472	9.93
2485	3552	 	0.75669555	-4.6292514	6.15
2487	3556	 	0.75779494	-51.6259515	11.91
2489	3559	 	0.75797421	-12.88030968	6.15
2496	3571		0.76048505	26.06675118	10.99
2497	3572	 	0.76086424	74.9881262	5.64
2499	3576	 	0.76158336	-16.42420509	6.47
2500	3578		0.76164578	-48.30116131	7.88
2502	3583	 	0.76262055	-47.55217573	5.8
2503	3584		0.76276403	56.77489645	6.95
2504	3585		0.76291964	26.17304461	7.41
2506	3587		0.76322671	66.49284151	7.54
2507	3588	 	0.76334652	-41.90900883	8.41
2508	3589		0.76410863	54.97801339	7.63
2512	3593		0.76644509	-16.65260653	7.27
2517	3604	 	0.76966637	44.8615082	6.03
2518	3607	 	0.76989701	-22.52206718	5.49
2520	3611	 	0.77084524	55.30539128	6.51
2523	3618		0.7734256	3.78830509	10.74
2524	3617		0.77343294	30.94279923	7.15
2525	3619		0.77369142	-57.92762582	7.23
2526	3620		0.77418417	30.95163673	7.34
2534	3632	 	0.77582666	15.47561194	5.36
2535	3633		0.7760901	14.32558918	9.92
2536	3634		0.77646413	-58.04853462	7.39
2537	3637		0.7770248	-30.19092869	6.81
2539	3638		0.77715974	46.89376955	6.86
2541	3641	 	0.77728619	69.32537127	6.39
2545	3645		0.77792151	-4.42640522	7.57
2547	3649	 	0.77846279	59.57454122	6.41
2548	3650		0.77911231	21.62437691	6.95
2556	3662		0.78104499	46.36366796	7.48
2565	3675	 	0.78372955	11.97393464	5.51
2570	3685	 	0.78710006	19.57868622	6.11
2574	3693	 	0.78899727	24.26737703	4.08
2575	3697	 	0.78989538	6.74098135	5.98
2584	3708		0.79358089	-2.32187676	7.17
2588	3715		0.79479754	-31.35294816	7.09
2589	3717	 	0.79533382	-18.06142264	5.7
2590	3719		0.79582096	26.29162679	6.93
2592	3721	 	0.79611658	74.84758739	5.42
2594	3724		0.79679048	6.03199049	11.73
2597	3730	 	0.79853567	20.92531069	6.51
2603	3736		0.79973068	51.44478211	6.86
2607	3741	 	0.8002919	-21.72247464	5.57
2615	3750	 	0.80246541	72.67445774	5.86
2619	3755		0.8032367	65.11963799	6.91
2621	3757		0.80367446	-5.13517778	12.05
2624	3760	 	0.8048179	7.29991977	5.92
2628	3765	96 G. Psc	0.80625919	5.28338873	5.74
2637	3781	 	0.80975515	-74.92335356	5.09
2640	3786	 	0.81135982	7.58520186	4.44
2641	3787		0.81141613	52.1008431	6.82
2642	3788		0.81144838	-28.4952978	6.78
2646	3796		0.81294337	78.46729832	7.11
2650	3801	 	0.81388703	50.96819154	4.9
2655	3807	 	0.81576021	-46.69769826	6.28
2658	3810	 	0.81630825	16.9411337	5.07
2660	3813	 	0.81707725	-50.14439383	10.75
2665	3823		0.81796092	14.80919912	6.95
2666	3821	 	0.8180835	57.8165477	3.45
2668	3825		0.81839578	-21.1510522	7.04
2671	3829	Van Maanen's Star	0.81921585	5.39519773	12.38
2672	3830		0.81935682	28.71930683	7.18
2674	3833		0.82052022	57.07503538	7.12
2675	3834	 	0.82052734	-24.13652681	5.9
2679	3840		0.82115498	41.08181697	7.06
2685	3849	 	0.82376491	-13.56101709	5.59
2686	3850	 	0.82401035	-23.21277388	7.16
2688	3854		0.8253045	46.51092235	7.18
2690	3858	 	0.82595492	-23.36210931	6.27
2695	3865		0.82701519	47.7639889	6.66
2702	3876		0.8293997	70.44899713	7.75
2703	3879		0.83006291	-54.59336435	9.5
2704	3881	 	0.83023048	41.07895474	4.53
2707	3885	 	0.8314191	27.71031105	5.55
2710	3889		0.831928	-0.22411718	6.64
2714	3894		0.83229969	-57.38624867	7.19
2716	3897		0.83293765	34.97421902	7.26
2720	3901		0.83395746	70.77417543	6.9
2722	3903	 	0.83437674	-43.39494468	6.49
2724	3905		0.83462578	81.96723562	7.38
2726	3909	 	0.83547899	-10.64377045	5.17
2729	3914		0.83743198	28.36904615	7.23
2732	3919	 	0.83839269	45.00224079	6.13
2737	3930		0.84091975	59.50273074	10.15
2743	3937	 	0.84253199	24.81682158	12.7
2750	3946		0.84405157	25.58496238	7.21
2753	3949	 	0.84475779	-50.98692422	5.24
2754	3951	 	0.84543679	64.24758084	5.35
2760	3961		0.84789851	-71.15152645	6.86
2762	3964		0.84890086	77.95356004	6.76
2763	3965	 	0.84924062	51.50803371	6.38
2773	3979		0.85297069	-5.03898875	6.98
2775	3981		0.85340144	38.04231291	7.15
2780	3988	 	0.85455152	61.80549823	6.04
2782	3992	 	0.85508642	3.38517465	6.39
2783	3995		0.8555235	-9.40556546	6.89
2785	3998	 	0.85603365	18.7399011	9.24
2786	3999		0.85613202	-38.52874769	7.14
2788	4005		0.85693578	32.65728762	7.28
2789	4006		0.85720283	63.78117106	6.87
2791	4010		0.85742224	-43.59065723	9.71
2792	4012	 	0.8578047	58.3010422	10.67
2795	4017		0.85836967	41.23185846	7.26
2797	4021		0.85907753	-3.14310731	7.25
2798	4022	 	0.8593421	-22.90939545	8.96
2799	4023	 	0.85938636	51.57145327	6.22
2800	4024		0.8595771	-14.89000959	9.77
2801	4025		0.85967686	12.7848238	6.7
2802	4030		0.86027385	22.62343661	7.14
2803	4031		0.86035986	-8.81834977	7.23
2809	4038		0.86307229	48.05658159	7.49
2811	4041		0.86377195	78.62577543	8.45
2817	4049	 	0.86448485	-43.70903814	6.89
2819	4051		0.86513238	50.77467808	7.4
2824	4058		0.8658591	33.8900334	6.87
2826	4061		0.86665317	20.58313129	11.53
2831	4067		0.8692614	6.80306437	11.8
2835	4072		0.87024437	-22.61675897	7.13
2844	4084	 	0.8734759	-69.50359643	6.67
2845	4087		0.87448266	21.4100921	7.28
2847	4089		0.87468324	13.64881626	7.38
2855	4100		0.87722344	45.13346368	7.44
2857	4103		0.87778092	31.45946741	8.36
2859	4104	 	0.8779447	-24.00592567	5.47
2860	4106		0.87794549	-21.43852822	7.44
2869	4116		0.87922872	68.86580974	7.2
2874	4120		0.87970647	9.80358075	8.5
2877	4127		0.88106186	40.24544245	6.76
2879	4129	 	0.88148892	38.54885598	6.7
2890	4147	 	0.88346958	-1.1442206	4.78
2892	4148	 	0.8835321	-30.35699137	7.17
2894	4151	 	0.88452203	61.12355735	4.82
2895	4155		0.88489108	57.21918257	7.26
2898	4159		0.88548688	30.34923305	7.27
2902	4164	 	0.88677601	-24.77697293	6.44
2906	4171		0.8883385	19.76655054	7.42
2910	4174		0.88871409	49.65565213	7.11
2911	4176		0.88875354	4.08629898	7.2
2914	4179		0.88952281	69.95608861	7.08
2915	4189		0.88995567	-41.23799485	11.92
2918	4185	 	0.89117087	37.41831737	6.07
2926	4194		0.89301273	-22.20333385	8.92
2928	4196		0.89329271	29.08023366	7.33
2930	4197		0.8936048	29.48942142	6.7
2932	4200	 	0.89382743	-62.87135327	5.73
2935	4205		0.89454395	43.36370529	7.19
2936	4207		0.89479858	-4.52557954	6.53
2938	4209		0.89504457	-13.92028251	7.48
2940	4212	 	0.89653528	52.68934453	6.27
2945	4220		0.89712107	28.55826467	7.33
2948	4223		0.89805461	45.9444	11.11
2954	4232		0.89973401	-48.79137617	6.82
2957	4235		0.90009395	25.48825331	7.26
2959	4237		0.90139102	57.01412864	7.41
2961	4239		0.90167366	66.43552948	7.05
2966	4246		0.90276818	32.8884435	7.22
2970	4254		0.90415225	-57.40311311	7.33
2973	4257	 	0.90488413	-8.74054656	6.15
2976	4264		0.90831902	56.31962729	7.16
2978	4267	 	0.90978333	19.18843611	5.8
2986	4283	 	0.91465655	83.70746159	5.59
2989	4288	 	0.91611663	23.62844595	5.46
2990	4289		0.91623098	-45.21989511	7.43
2991	4290	 	0.91649667	24.10070725	7.38
2992	4291		0.91653087	-74.30263442	6.68
2993	4292	 	0.91672028	58.97279657	4.83
2994	4293	 	0.91674982	-69.52697888	5.45
2999	4298	 	0.91811783	48.67854824	6.28
3004	4305		0.91938244	57.2761503	7.43
3007	4310		0.91996234	-16.97108089	7.92
3008	4311		0.91998863	-47.4055327	6.73
3009	4312		0.92003097	0.93295838	10.62
3014	4317	 	0.92073819	24.55709613	6.19
3018	4323		0.92209218	6.85422733	7.37
3020	4326		0.92299149	-24.66019794	7.07
3022	4328	 	0.92363547	-51.83348668	12.36
3023	4329		0.92366504	28.5595576	7.2
3035	4346	 	0.92844562	-7.34703997	5.88
3039	4353	 	0.93027539	-29.67637996	9.48
3043	4360		0.9313747	-53.19241511	6.61
3045	4363	 	0.93209156	-27.77582706	6.11
3047	4365		0.93237856	-47.14959737	11.06
3048	4366	 	0.93292285	27.20935396	6.08
3051	4371	 	0.93375167	-11.26650685	5.35
3053	4374		0.93392958	-3.73796256	7.41
3056	4380		0.93564049	-8.02349884	7.44
3057	4382		0.93586728	13.95196746	6.46
3058	4383	 	0.9369241	57.99659583	6.2
3063	4390		0.93744407	35.22864018	6.93
3066	4393		0.93810376	52.49123259	7.53
3067	4394		0.93867555	-65.44535008	10.1
3068	4395		0.93911907	-63.95878686	7.17
3075	4411		0.94185677	42.97881029	6.53
3081	4422	 	0.94444736	59.18116582	4.62
3084	4427	 	0.9451392	60.71674966	2.15
3092	4436	 	0.94586046	38.49925513	3.86
3095	4439		0.94635219	-2.72981211	6.99
3096	4440	 	0.94637249	60.36284769	5.56
3098	4442		0.9469679	-25.36336916	7.19
3099	4443		0.94737364	-11.58825278	11.13
3101	4446	 	0.94860804	68.77574214	6.39
3102	4448		0.94871729	-51.87554417	8.99
3103	4449		0.94873814	64.53228799	6.98
3107	4454	 	0.95090139	69.04402238	9.1
3113	4463	 	0.95345215	23.41775997	4.4
3116	4466		0.95400585	54.95247914	7.14
3118	4468		0.9544925	-51.58429906	10.77
3122	4473	 	0.95512759	-62.24590709	9.5
3124	4475		0.95542573	61.42193312	6.44
3126	4477		0.95561132	52.239943	7.1
3127	4478	 	0.9556569	-1.81556423	9.46
3128	4479		0.95595827	-76.55397974	7.39
3130	4482		0.95731651	-39.85850948	10
3133	4486		0.95827505	21.48625027	7.02
3142	4496		0.96048656	-18.998633	6.92
3145	4501	 	0.96100996	45.83939494	6.1
3146	4500		0.96101401	1.78558469	6.97
3152	4510	 	0.9639301	28.9922356	5.44
3153	4511		0.963945	-1.76597097	6.56
3154	4512		0.96447075	-66.56084352	7.17
3159	4517		0.96492746	29.52152447	7.21
3161	4519		0.96507635	75.49389094	7.49
3162	4520	 	0.96514315	13.69587909	6.3
3164	4523		0.96549046	52.1367908	7.3
3172	4534		0.96739586	37.49953172	7.39
3178	4540		0.96937001	-15.68279377	7.07
3179	4542		0.96941123	39.47544065	6.55
3184	4550		0.9701962	70.49636927	6.97
3186	4552	 	0.97060954	33.95105921	5.99
3187	4555		0.97123862	45.59720588	7.23
3191	4558	 	0.97191612	21.40450332	6.47
3192	4559		0.9720656	6.84432756	6.74
3194	4563	 	0.97282733	-60.69629569	6.23
3195	4566		0.97402571	24.52214763	7.33
3197	4569	 	0.97418846	-27.85630511	11.77
3199	4571		0.97457397	26.7858474	7.36
3200	4572	 	0.97527748	66.35182541	5.97
3203	4577	 	0.97676274	-29.35746436	4.3
3209	4584		0.97863854	47.03660631	6.84
3210	4586		0.9788254	-19.63262935	7.12
3211	4587	 	0.97885764	-11.37993895	5.62
3216	4592		0.97937345	-5.88261835	6.57
3223	4608		0.98417528	27.65711844	6.99
3225	4612		0.98515767	32.45579866	7.37
3229	4617		0.98736891	83.10292417	7.86
3243	4637		0.99229762	48.96641596	6.9
3248	4643		0.99352415	-13.97896439	10.56
3256	4655	 	0.99713189	6.48323806	6.14
3258	4657		0.99747401	-8.32324752	7.41
3259	4658		0.99766486	-49.75064597	7.39
3265	4672		0.99991382	48.01997649	7.13
3266	4674		1.00076817	60.51000064	7.09
3267	4675	 	1.00098532	44.71330426	5.69
3268	4676		1.00101359	-2.01891577	7.35
3275	4688		1.00368097	47.31852919	7.28
